ticker,dia,n_mensajes,finbert,probe,vader
CRWD,2022-02-19,11,-0.118,0.2631,0.0175
CRWD,2022-02-20,8,-0.1456,0.4202,0.0421
CRWD,2022-02-21,13,-0.0984,0.4024,0.0188
CRWD,2022-02-22,20,0.0787,0.4418,0.0106
CRWD,2022-02-23,20,0.0048,0.3767,0.0303
CRWD,2022-02-24,20,0.0494,0.3649,0.1111
CRWD,2022-02-25,20,-0.0223,0.2645,0.0703
CRWD,2022-02-26,20,0.0724,0.0775,-0.0095
CRWD,2022-02-27,20,-0.067,0.0164,-0.0055
CRWD,2022-02-28,20,0.0668,0.3679,0.0862
CRWD,2022-03-01,20,-0.0641,0.2991,-0.0541
CRWD,2022-03-02,20,-0.1477,0.0653,-0.0716
CRWD,2022-03-03,20,0.0199,0.362,0.0062
CRWD,2022-03-04,20,-0.1613,0.3427,0.0457
CRWD,2022-03-05,20,-0.0541,0.1199,0.0702
CRWD,2022-03-06,20,-0.0329,0.2176,0.0656
CRWD,2022-03-07,20,-0.2917,-0.0176,-0.0163
CRWD,2022-03-08,20,-0.2117,0.1123,-0.0399
CRWD,2022-03-09,20,0.0102,0.469,-0.0119
CRWD,2022-03-10,20,0.1323,0.4996,0.0728
CRWD,2022-03-11,20,-0.1923,0.2826,0.0136
CRWD,2022-03-12,20,0.0272,0.1311,0.0566
CRWD,2022-03-13,10,-0.0302,0.2234,0.0828
CRWD,2022-03-14,20,0.0498,0.4681,0.0239
CRWD,2022-03-15,20,0.0023,0.351,0.0352
CRWD,2022-03-16,20,-0.2795,0.2611,-0.1086
CRWD,2022-03-17,20,0.2054,0.4415,0.1246
CRWD,2022-03-18,20,-0.0872,0.3696,-0.0165
CRWD,2022-03-19,20,0.1169,0.1585,0.0777
CRWD,2022-03-20,7,0.0415,0.456,0.102
CRWD,2022-03-21,20,0.0619,0.3925,0.1798
CRWD,2022-03-22,20,0.0053,0.3662,0.0358
CRWD,2022-03-23,20,0.1471,0.4148,0.0882
CRWD,2022-03-24,20,0.028,0.2424,0.0582
CRWD,2022-03-25,20,0.0802,0.118,0.1678
CRWD,2022-03-26,16,0.0387,0.2003,0.0824
CRWD,2022-03-27,17,0.2023,0.325,0.1301
CRWD,2022-03-28,20,0.0913,0.3569,0.0417
CRWD,2022-03-29,20,-0.1421,0.1557,0.0285
CRWD,2022-03-30,20,0.1038,0.3538,0.1345
CRWD,2022-03-31,20,-0.0364,0.1996,0.0338
CRWD,2022-04-01,20,0.1428,0.1673,0.0742
CRWD,2022-04-02,14,0.1403,0.1349,0.1226
CRWD,2022-04-03,9,0.2917,0.4122,0.0791
CRWD,2022-04-04,20,0.2006,0.4035,0.0942
CRWD,2022-04-05,20,0.1102,0.3702,0.0866
CRWD,2022-04-06,20,0.0478,0.2915,0.0626
CRWD,2022-04-07,20,0.0747,0.2738,0.0698
CRWD,2022-04-08,20,0.1512,0.407,-0.0013
CRWD,2022-04-09,18,0.1835,0.4115,0.1072
CRWD,2022-04-10,6,0.1801,-0.0196,0.0747
CRWD,2022-04-11,20,0.1077,0.285,0.0426
CRWD,2022-04-12,20,0.3212,0.3696,0.0529
CRWD,2022-04-13,20,0.2161,0.5216,0.0774
CRWD,2022-04-14,20,-0.0684,0.184,0.0862
CRWD,2022-04-15,17,0.0964,0.1036,0.0944
CRWD,2022-04-16,9,0.2151,0.1566,0.1767
CRWD,2022-04-17,12,0.0708,0.2585,0.0942
CRWD,2022-04-18,20,0.0265,0.3219,0.0351
CRWD,2022-04-19,20,0.1843,0.3218,0.0779
CRWD,2022-04-20,20,-0.0165,0.2576,0.0126
CRWD,2022-04-21,20,-0.2276,0.3072,-0.0776
CRWD,2022-04-22,20,-0.0756,0.3745,0.0238
CRWD,2022-04-23,7,-0.1358,0.233,0.0904
CRWD,2022-04-24,4,0.1758,0.3443,0.157
CRWD,2022-04-25,20,-0.0913,0.2615,0.0252
CRWD,2022-04-26,20,-0.0538,0.2538,0.032
CRWD,2022-04-27,20,0.0238,0.3054,0.0312
CRWD,2022-04-28,20,-0.0259,0.2142,0.0446
CRWD,2022-04-29,20,0.0806,0.2698,0.0493
CRWD,2022-04-30,10,0.0898,0.1568,0.0976
CRWD,2022-05-01,5,0.0307,0.1958,0.022
CRWD,2022-05-02,19,0.0064,0.363,0.03
CRWD,2022-05-03,20,-0.0059,0.2482,-0.0331
CRWD,2022-05-04,20,0.0264,0.2013,0.0667
CRWD,2022-05-05,20,-0.0768,0.2916,0.0482
CRWD,2022-05-06,20,-0.0555,0.3633,0.0148
CRWD,2022-05-07,17,-0.263,-0.0321,0.0435
CRWD,2022-05-08,12,-0.0069,0.0883,0.0081
CRWD,2022-05-09,20,-0.2415,0.2712,0.0007
CRWD,2022-05-10,20,0.1729,0.4806,0.142
CRWD,2022-05-11,20,-0.2505,0.3252,-0.0206
CRWD,2022-05-12,20,-0.0575,0.3622,-0.018
CRWD,2022-05-13,20,0.0094,0.3388,0.0774
CRWD,2022-05-14,7,-0.0074,0.3766,0.243
CRWD,2022-05-15,3,-0.1935,-0.0367,0.1023
CRWD,2022-05-16,20,-0.1398,0.3527,-0.0114
CRWD,2022-05-17,20,-0.1693,0.2992,0.001
CRWD,2022-05-18,20,-0.1342,0.1558,-0.0048
CRWD,2022-05-19,20,-0.0659,0.2874,-0.0046
CRWD,2022-05-20,20,0.0165,0.1504,0.1091
CRWD,2022-05-21,15,-0.0049,-0.0071,0.0388
CRWD,2022-05-22,13,-0.0697,0.1181,0.1075
CRWD,2022-05-23,20,-0.0463,0.4189,-0.0393
CRWD,2022-05-24,20,-0.0449,-0.1305,0.0358
CRWD,2022-05-25,19,-0.0918,0.0419,0.0292
CRWD,2022-05-26,20,-0.0453,0.1088,0.0142
CRWD,2022-05-27,20,0.1801,0.2842,0.0257
CRWD,2022-05-28,11,0.1844,0.1448,0.1349
CRWD,2022-05-29,6,-0.2011,0.1428,0.0433
CRWD,2022-05-30,13,0.1015,0.5132,0.0375
CRWD,2022-05-31,20,-0.0437,0.1676,-0.0282
CRWD,2022-06-01,20,0.0267,0.1139,-0.0253
CRWD,2022-06-02,20,0.058,0.1634,-0.0088
CRWD,2022-06-03,20,-0.0734,0.0535,0.0419
CRWD,2022-06-04,19,0.1088,0.2858,0.0173
CRWD,2022-06-05,17,-0.0093,0.2633,0.0366
CRWD,2022-06-06,20,0.2796,0.2535,0.0377
CRWD,2022-06-07,20,0.072,0.3334,0.1015
CRWD,2022-06-08,20,0.0808,0.4017,0.0053
CRWD,2022-06-09,19,-0.118,0.2866,-0.0345
CRWD,2022-06-10,20,-0.1145,0.2509,0.0203
CRWD,2022-06-11,5,0.0526,0.0564,0.0712
CRWD,2022-06-12,3,-0.3569,0.2446,-0.0007
CRWD,2022-06-13,20,-0.114,0.2029,0.0048
CRWD,2022-06-14,20,0.1129,0.5091,0.05
CRWD,2022-06-15,20,0.0764,0.3746,0.0864
CRWD,2022-06-16,19,0.0321,0.0041,0.0375
CRWD,2022-06-17,20,0.0649,0.3531,0.0286
CRWD,2022-06-18,7,-0.0137,0.2196,0.0977
CRWD,2022-06-19,2,-0.2263,0.1693,0.0
CRWD,2022-06-20,9,0.0994,0.0587,0.096
CRWD,2022-06-21,13,-0.1658,0.3183,0.0176
CRWD,2022-06-22,12,-0.0033,0.2568,0.0417
CRWD,2022-06-23,20,0.1752,0.2799,0.0732
CRWD,2022-06-24,20,0.2874,0.3713,0.1978
CRWD,2022-06-25,12,0.0554,0.2057,0.0745
CRWD,2022-06-26,1,-0.6247,0.4003,0.153
CRWD,2022-06-27,17,-0.038,0.1306,0.0374
CRWD,2022-06-28,20,0.1867,0.2447,0.0958
CRWD,2022-06-29,20,0.0492,0.4684,0.0014
CRWD,2022-06-30,20,-0.1915,0.0969,0.0114
CRWD,2022-07-01,20,-0.024,0.2568,0.0779
CRWD,2022-07-02,16,0.1586,0.1632,0.1116
CRWD,2022-07-03,10,0.0631,0.2292,0.0285
CRWD,2022-07-04,7,-0.1503,0.4464,0.009
CRWD,2022-07-05,20,0.1451,0.3679,0.0673
CRWD,2022-07-06,20,-0.0429,0.0724,0.023
CRWD,2022-07-07,20,0.0621,0.2718,0.0342
CRWD,2022-07-08,20,-0.035,0.3634,-0.0255
CRWD,2022-07-09,6,0.1682,0.1354,0.1335
CRWD,2022-07-10,2,-0.1213,-0.0218,0.029
CRWD,2022-07-11,16,0.1426,0.5113,0.1258
CRWD,2022-07-12,20,-0.1029,0.2261,-0.006
CRWD,2022-07-13,20,-0.0969,0.5418,0.0061
CRWD,2022-07-14,20,0.0131,0.2543,0.0357
CRWD,2022-07-15,20,-0.0497,0.2481,0.0122
CRWD,2022-07-16,16,0.2132,0.2511,0.0439
CRWD,2022-07-17,9,0.1896,0.2695,0.0869
CRWD,2022-07-18,20,0.1356,0.2217,0.0387
CRWD,2022-07-19,20,0.1027,0.2986,0.013
CRWD,2022-07-20,15,-0.031,0.2315,0.0328
CRWD,2022-07-21,15,0.2143,0.2881,0.0711
CRWD,2022-07-22,19,-0.1198,0.2576,0.0114
CRWD,2022-07-23,5,-0.1814,0.6444,-0.0258
CRWD,2022-07-24,2,0.0254,-0.0283,0.057
CRWD,2022-07-25,19,-0.0704,0.1944,0.0195
CRWD,2022-07-26,20,-0.0294,0.2224,0.0589
CRWD,2022-07-27,20,0.0666,0.4731,0.0815
CRWD,2022-07-28,16,0.0466,0.2964,0.0447
CRWD,2022-07-29,10,-0.0568,0.2417,0.0918
CRWD,2022-07-30,4,0.0406,0.5374,0.0782
CRWD,2022-07-31,8,0.0507,0.2534,0.0476
CRWD,2022-08-01,10,0.0645,0.3054,0.0719
CRWD,2022-08-02,20,0.0471,0.3091,0.1094
CRWD,2022-08-03,20,-0.0046,0.3157,0.0676
CRWD,2022-08-04,20,-0.1513,0.123,0.0208
CRWD,2022-08-05,19,-0.0025,0.1285,0.0334
CRWD,2022-08-06,7,0.0067,0.3587,0.139
CRWD,2022-08-07,4,0.1025,-0.1645,0.089
CRWD,2022-08-08,20,-0.0192,0.2751,0.0353
CRWD,2022-08-09,16,-0.014,0.1902,0.0406
CRWD,2022-08-10,20,0.128,0.2165,-0.002
CRWD,2022-08-11,20,-0.0981,0.3271,-0.0155
CRWD,2022-08-12,20,0.0356,0.2393,0.016
CRWD,2022-08-13,13,-0.0446,0.0339,0.0908
CRWD,2022-08-14,9,-0.097,0.0162,0.0593
CRWD,2022-08-15,20,0.1735,0.3984,0.0468
CRWD,2022-08-16,20,0.2843,0.1244,0.1467
CRWD,2022-08-17,13,0.1549,0.1705,-0.0082
CRWD,2022-08-18,13,0.0405,0.3308,-0.0035
CRWD,2022-08-19,20,-0.0568,0.2135,0.0183
CRWD,2022-08-20,6,0.0144,0.5147,0.0603
CRWD,2022-08-21,9,-0.0029,0.2873,0.1379
CRWD,2022-08-22,20,0.2342,0.2825,0.0414
CRWD,2022-08-23,20,0.0736,0.2977,0.0444
CRWD,2022-08-24,20,0.0867,0.3753,0.0492
CRWD,2022-08-25,20,-0.0664,0.1685,0.0216
CRWD,2022-08-26,20,-0.0125,0.246,0.0181
CRWD,2022-08-27,14,-0.0177,0.3765,0.0292
CRWD,2022-08-28,13,-0.0311,0.3002,0.0041
CRWD,2022-08-29,20,0.1518,0.3196,0.1042
CRWD,2022-08-30,20,0.0073,0.3566,0.096
CRWD,2022-08-31,20,0.0188,0.3471,0.026
CRWD,2022-09-01,20,0.0152,0.5148,0.0624
CRWD,2022-09-02,20,-0.1075,0.0329,-0.0086
CRWD,2022-09-03,11,0.0268,0.1619,0.1021
CRWD,2022-09-04,10,-0.1202,0.0063,-0.0429
CRWD,2022-09-05,6,0.0483,0.2817,0.1097
CRWD,2022-09-06,20,0.0599,0.3886,0.0042
CRWD,2022-09-07,20,-0.1055,0.2255,0.0314
CRWD,2022-09-08,20,0.0129,0.1987,0.0653
CRWD,2022-09-09,20,0.1126,0.4642,0.1773
CRWD,2022-09-10,15,0.0663,0.2116,0.0027
CRWD,2022-09-11,9,-0.0964,0.3483,-0.0056
CRWD,2022-09-12,20,0.037,0.3435,0.0136
CRWD,2022-09-13,20,-0.0948,0.1515,0.028
CRWD,2022-09-14,20,0.1569,0.2482,0.1083
CRWD,2022-09-15,20,-0.0903,0.2356,0.0326
CRWD,2022-09-16,20,-0.0379,0.2944,0.0267
CRWD,2022-09-17,11,-0.1523,0.1942,0.0964
CRWD,2022-09-18,5,0.0487,0.2723,0.002
CRWD,2022-09-19,20,0.177,0.0621,0.1096
CRWD,2022-09-20,20,0.2964,0.1459,0.1152
CRWD,2022-09-21,20,0.0721,0.2475,-0.033
CRWD,2022-09-22,20,-0.0077,0.4388,-0.0294
CRWD,2022-09-23,20,0.0551,0.2114,0.0766
CRWD,2022-09-24,13,0.0872,-0.0136,0.1168
CRWD,2022-09-25,8,0.3379,0.2004,0.0299
CRWD,2022-09-26,11,0.0503,0.0058,0.0545
CRWD,2022-09-27,15,0.0009,0.287,0.0233
CRWD,2022-09-28,20,0.1857,0.1469,0.1022
CRWD,2022-09-29,20,0.0131,0.2574,0.0312
CRWD,2022-09-30,20,0.1268,0.0527,0.0508
CRWD,2022-10-01,6,0.1725,-0.1037,0.1092
CRWD,2022-10-02,7,0.0992,0.1839,0.0056
CRWD,2022-10-03,14,0.0264,0.175,0.113
CRWD,2022-10-04,20,0.1104,0.3097,0.0536
CRWD,2022-10-05,14,0.066,0.4982,0.1206
CRWD,2022-10-06,18,-0.0547,0.1907,-0.0268
CRWD,2022-10-07,19,0.0818,0.0952,0.0834
CRWD,2022-10-08,6,0.0445,0.3075,0.1318
CRWD,2022-10-09,2,0.184,-0.5026,0.0415
CRWD,2022-10-10,20,0.0151,0.1716,0.0401
CRWD,2022-10-11,20,0.0161,0.2875,0.122
CRWD,2022-10-12,14,-0.0597,0.2658,0.0881
CRWD,2022-10-13,17,0.0406,0.264,0.0322
CRWD,2022-10-14,14,-0.0042,0.1921,0.0969
CRWD,2022-10-15,16,-0.1046,0.1675,0.0702
CRWD,2022-10-16,4,-0.4537,0.4927,0.1332
CRWD,2022-10-17,16,0.101,0.3261,-0.0141
CRWD,2022-10-18,11,0.1509,0.4092,0.0425
CRWD,2022-10-19,16,0.0605,0.2567,0.0481
CRWD,2022-10-20,12,0.1828,0.4518,0.0432
CRWD,2022-10-21,12,-0.0025,0.0305,0.0536
CRWD,2022-10-22,4,0.014,-0.0797,0.0835
CRWD,2022-10-23,5,-0.164,-0.1073,0.0994
CRWD,2022-10-24,7,0.079,0.1688,0.087
CRWD,2022-10-25,20,0.2274,0.0817,0.17
CRWD,2022-10-26,18,-0.0423,0.2318,0.0467
CRWD,2022-10-27,14,0.0117,0.3452,0.0316
CRWD,2022-10-28,6,0.0207,0.1998,0.0465
CRWD,2022-10-29,7,-0.0735,-0.107,0.0991
CRWD,2022-10-30,6,0.1421,0.2527,0.0573
CRWD,2022-10-31,11,-0.0515,0.1303,0.0946
CRWD,2022-11-01,8,0.0911,-0.087,0.0959
CRWD,2022-11-02,20,-0.0749,0.3785,-0.0042
CRWD,2022-11-03,20,-0.0076,0.2331,0.0289
CRWD,2022-11-04,20,-0.0627,0.2249,0.0582
CRWD,2022-11-05,20,-0.124,0.445,0.0127
CRWD,2022-11-06,14,-0.1389,0.2068,0.0505
CRWD,2022-11-07,20,-0.0716,0.2812,-0.0174
CRWD,2022-11-08,20,0.1502,0.346,0.0556
CRWD,2022-11-09,20,0.0119,0.1391,0.0516
CRWD,2022-11-10,20,-0.0548,0.2085,0.0312
CRWD,2022-11-11,20,-0.0237,0.3692,0.0636
CRWD,2022-11-12,11,0.1308,0.3517,0.0492
CRWD,2022-11-13,4,0.0295,0.1775,0.0905
CRWD,2022-11-14,20,0.0907,0.2144,0.1092
CRWD,2022-11-15,19,0.0709,0.2107,0.0855
CRWD,2022-11-16,15,0.0538,0.2694,-0.0069
CRWD,2022-11-17,20,0.1858,0.2915,0.0206
CRWD,2022-11-18,20,-0.0203,0.1938,0.0224
CRWD,2022-11-19,12,-0.2262,0.1419,0.0437
CRWD,2022-11-20,8,-0.13,0.1721,0.016
CRWD,2022-11-21,18,0.1079,0.371,0.0039
CRWD,2022-11-22,18,-0.0258,0.271,0.0095
CRWD,2022-11-23,20,-0.0343,0.4152,0.0718
CRWD,2022-11-24,5,0.0825,-0.0206,0.1062
CRWD,2022-11-25,12,0.2779,0.3004,0.1338
CRWD,2022-11-26,14,0.1279,0.2445,0.0541
CRWD,2022-11-27,15,-0.0899,0.1998,0.0455
CRWD,2022-11-28,20,-0.078,0.3915,0.015
CRWD,2022-11-29,20,0.0097,0.332,-0.0291
CRWD,2022-11-30,20,-0.0123,0.2637,0.0641
CRWD,2022-12-01,20,-0.1066,0.0914,0.0779
CRWD,2022-12-02,20,0.1828,0.4207,0.0601
CRWD,2022-12-03,20,-0.2058,0.1509,-0.0436
CRWD,2022-12-04,20,-0.032,0.2517,0.0918
CRWD,2022-12-05,20,0.1145,0.3917,0.077
CRWD,2022-12-06,20,-0.072,0.1876,0.0092
CRWD,2022-12-07,20,-0.0624,0.3354,0.068
CRWD,2022-12-08,20,0.0815,0.1081,0.0496
CRWD,2022-12-09,20,-0.024,0.3715,0.0584
CRWD,2022-12-10,14,0.0737,0.1315,0.0881
CRWD,2022-12-11,7,0.0029,0.1725,0.009
CRWD,2022-12-12,20,0.04,0.1241,0.1096
CRWD,2022-12-13,20,0.1593,0.1182,0.083
CRWD,2022-12-14,14,-0.1489,0.0215,0.0111
CRWD,2022-12-15,20,0.1934,0.2266,-0.0161
CRWD,2022-12-16,20,0.0002,0.282,-0.0032
CRWD,2022-12-17,13,0.0923,0.355,0.0707
CRWD,2022-12-18,6,-0.1513,0.1123,0.0775
CRWD,2022-12-19,20,-0.0923,0.2918,0.0475
CRWD,2022-12-20,20,0.0447,0.1505,0.0494
CRWD,2022-12-21,20,-0.1846,0.2701,-0.0841
CRWD,2022-12-22,20,-0.0217,0.1913,-0.0085
CRWD,2022-12-23,20,-0.1399,-0.1323,-0.0124
CRWD,2022-12-24,8,-0.0069,0.1643,0.0893
CRWD,2022-12-25,2,-0.4207,0.2062,0.197
CRWD,2022-12-26,8,-0.2556,-0.2574,-0.034
CRWD,2022-12-27,20,-0.0695,0.0624,0.0142
CRWD,2022-12-28,20,-0.1777,0.2388,0.0506
CRWD,2022-12-29,20,0.1273,0.296,0.158
CRWD,2022-12-30,20,0.1078,0.3898,0.1592
CRWD,2022-12-31,6,-0.0178,-0.1103,0.0368
DDOG,2020-01-01,4,0.0971,0.1029,0.1012
DDOG,2020-01-02,14,0.0177,0.3613,0.1159
DDOG,2020-01-03,13,-0.0126,0.471,0.0447
DDOG,2020-01-04,4,-0.0562,0.5013,0.138
DDOG,2020-01-05,7,-0.0062,0.4624,-0.0149
DDOG,2020-01-06,20,0.207,0.4698,0.0474
DDOG,2020-01-07,20,0.1478,0.638,0.0554
DDOG,2020-01-08,20,0.0402,0.1593,0.0493
DDOG,2020-01-09,12,0.1395,0.25,0.1113
DDOG,2020-01-10,16,-0.0423,0.4949,0.0619
DDOG,2020-01-11,10,-0.0243,0.2241,0.1576
DDOG,2020-01-12,6,-0.2296,0.3477,0.0563
DDOG,2020-01-13,20,0.0244,0.4244,0.068
DDOG,2020-01-14,18,0.02,0.1627,0.0407
DDOG,2020-01-15,20,-0.019,0.4282,0.0144
DDOG,2020-01-16,20,0.1359,0.251,0.0261
DDOG,2020-01-17,13,-0.0213,0.3192,0.0455
DDOG,2020-01-18,4,-0.0352,0.2739,0.0978
DDOG,2020-01-19,2,-0.1303,-0.6939,-0.253
DDOG,2020-01-20,4,0.1845,0.4785,-0.0235
DDOG,2020-01-21,10,-0.1508,0.2394,0.0619
DDOG,2020-01-22,15,0.1419,0.2885,0.069
DDOG,2020-01-23,14,0.0916,0.2141,0.0508
DDOG,2020-01-24,20,0.0195,0.2191,0.0934
DDOG,2020-01-25,7,-0.01,0.3754,0.1671
DDOG,2020-01-26,3,0.263,0.3212,0.091
DDOG,2020-01-27,16,0.0033,0.5551,0.0619
DDOG,2020-01-28,15,0.1023,0.2645,0.074
DDOG,2020-01-29,20,0.2607,0.5446,0.1896
DDOG,2020-01-30,20,0.1145,0.405,0.101
DDOG,2020-01-31,20,0.0151,0.4722,0.0238
DDOG,2020-02-01,3,0.1228,0.2337,0.0567
DDOG,2020-02-02,3,0.2032,-0.1451,0.004
DDOG,2020-02-03,20,-0.0142,0.5006,0.0492
DDOG,2020-02-04,20,0.1325,0.2688,0.0914
DDOG,2020-02-05,20,-0.0751,-0.0139,-0.0208
DDOG,2020-02-06,18,0.1233,0.1527,0.0729
DDOG,2020-02-07,12,0.0227,0.353,0.0327
DDOG,2020-02-08,5,0.1283,0.4848,0.0124
DDOG,2020-02-09,5,0.0089,0.5014,0.0654
DDOG,2020-02-10,20,-0.0159,0.2799,0.075
DDOG,2020-02-11,19,0.2433,0.5011,0.1269
DDOG,2020-02-12,20,-0.0064,0.2199,0.0074
DDOG,2020-02-13,20,0.069,0.2578,0.0784
DDOG,2020-02-14,20,0.1302,0.4489,-0.0209
DDOG,2020-02-15,11,0.2428,0.284,0.0974
DDOG,2020-02-16,16,0.2402,0.3738,0.1169
DDOG,2020-02-17,9,0.0738,0.0733,0.0012
DDOG,2020-02-18,20,-0.0325,0.3267,0.0462
DDOG,2020-02-19,20,0.0217,0.1982,0.0712
DDOG,2020-02-20,20,-0.0031,0.3436,-0.0314
DDOG,2020-02-21,20,0.1798,0.2937,0.081
DDOG,2020-02-22,8,-0.1909,-0.152,-0.016
DDOG,2020-02-23,4,0.0053,0.1885,0.0722
DDOG,2020-02-24,18,0.0643,0.3814,0.0906
DDOG,2020-02-25,20,-0.0104,0.2172,0.0653
DDOG,2020-02-26,20,-0.1737,0.1097,0.0376
DDOG,2020-02-27,20,0.1941,0.3051,0.1906
DDOG,2020-02-28,20,0.0797,0.3249,0.0628
DDOG,2020-02-29,5,-0.0535,0.3239,0.049
DDOG,2020-03-01,14,0.1173,0.237,0.1262
DDOG,2020-03-02,16,0.0163,0.6033,0.1371
DDOG,2020-03-03,20,-0.0095,0.2982,0.038
DDOG,2020-03-04,20,0.1399,0.2549,0.0772
DDOG,2020-03-05,20,0.1768,0.4442,0.1141
DDOG,2020-03-06,17,0.0795,0.2535,0.0833
DDOG,2020-03-07,6,-0.1481,0.109,0.084
DDOG,2020-03-08,3,-0.1403,-0.0179,0.0773
DDOG,2020-03-09,15,-0.266,0.2262,0.0176
DDOG,2020-03-10,20,-0.0014,0.2006,0.0921
DDOG,2020-03-11,20,-0.0232,0.0057,-0.0028
DDOG,2020-03-12,13,0.0049,0.4961,0.133
DDOG,2020-03-13,15,0.0824,0.3511,0.0957
DDOG,2020-03-14,2,0.0394,0.4322,0.0925
DDOG,2020-03-15,1,0.3909,0.2009,0.0
DDOG,2020-03-16,9,0.0709,-0.0031,-0.0338
DDOG,2020-03-17,6,0.0778,0.5638,0.0675
DDOG,2020-03-18,9,0.2916,0.0613,0.1049
DDOG,2020-03-19,11,-0.059,0.2923,0.108
DDOG,2020-03-20,5,-0.1164,0.4197,0.0158
DDOG,2020-03-21,1,0.0535,0.2204,0.121
DDOG,2020-03-22,2,-0.0097,0.3536,0.0
DDOG,2020-03-23,7,0.0027,0.3292,0.0699
DDOG,2020-03-24,6,-0.1308,0.5716,0.0438
DDOG,2020-03-25,17,0.025,0.2892,-0.0288
DDOG,2020-03-26,18,-0.0186,-0.036,0.0463
DDOG,2020-03-27,14,-0.0031,0.3368,0.0332
DDOG,2020-03-28,3,-0.242,0.5778,-0.027
DDOG,2020-03-29,2,-0.0341,0.4733,0.303
DDOG,2020-03-30,1,-0.1781,0.3606,-0.145
DDOG,2020-03-31,14,-0.0329,0.4142,0.0309
DDOG,2020-04-01,11,0.0732,0.4651,-0.0257
DDOG,2020-04-02,4,0.2681,0.0432,0.0762
DDOG,2020-04-03,15,0.0008,0.1798,0.0769
DDOG,2020-04-04,2,0.0756,0.5211,0.2365
DDOG,2020-04-05,1,0.0186,-0.9448,0.0
DDOG,2020-04-06,2,0.1058,0.5332,0.006
DDOG,2020-04-07,7,0.1327,0.7049,0.1053
DDOG,2020-04-08,6,-0.0334,0.5132,0.1118
DDOG,2020-04-09,12,0.1559,0.0422,0.1662
DDOG,2020-04-10,2,-0.0731,0.3305,0.0
DDOG,2020-04-12,2,-0.065,0.8885,0.1345
DDOG,2020-04-13,20,0.1715,0.2885,0.086
DDOG,2020-04-14,9,0.1328,0.5474,0.0437
DDOG,2020-04-15,13,0.1615,0.5354,0.0577
DDOG,2020-04-16,20,0.0873,0.2888,0.1098
DDOG,2020-04-17,13,0.2059,0.6103,0.0251
DDOG,2020-04-18,5,0.1809,0.6787,0.098
DDOG,2020-04-20,17,0.0774,0.146,0.1234
DDOG,2020-04-21,10,0.0226,0.1166,0.0568
DDOG,2020-04-22,14,0.0619,0.2861,0.117
DDOG,2020-04-23,11,-0.0089,0.3176,0.0583
DDOG,2020-04-24,20,0.0208,0.0886,0.0898
DDOG,2020-04-25,3,0.3405,0.2561,0.2057
DDOG,2020-04-26,1,0.7297,0.9653,0.0
DDOG,2020-04-27,11,0.0616,0.4019,0.0992
DDOG,2020-04-28,16,0.113,0.2431,0.0003
DDOG,2020-04-29,8,0.1474,0.3328,0.0488
DDOG,2020-04-30,9,0.0246,0.3453,0.0419
DDOG,2020-05-01,10,0.0876,0.0324,0.0594
DDOG,2020-05-02,1,-0.1753,0.1253,-0.174
DDOG,2020-05-03,4,0.0704,0.083,0.0332
DDOG,2020-05-04,9,-0.063,0.2911,0.072
DDOG,2020-05-05,14,0.2143,0.1943,0.1437
DDOG,2020-05-06,20,0.0561,0.2159,0.0833
DDOG,2020-05-07,20,-0.0284,0.3813,0.1303
DDOG,2020-05-08,20,0.045,0.3091,0.085
DDOG,2020-05-09,20,0.0513,0.2425,0.0455
DDOG,2020-05-10,20,0.106,0.3942,0.1082
DDOG,2020-05-11,20,0.0949,0.3067,0.0304
DDOG,2020-05-12,20,0.0536,0.4633,0.0922
DDOG,2020-05-13,20,-0.0411,0.1572,-0.012
DDOG,2020-05-14,20,0.0256,0.4333,0.0457
DDOG,2020-05-15,20,0.0344,0.3314,0.1183
DDOG,2020-05-16,20,0.0225,0.2436,0.0751
DDOG,2020-05-17,9,-0.0722,0.3657,0.1076
DDOG,2020-05-18,20,0.0935,0.3999,0.0958
DDOG,2020-05-19,20,0.0356,0.5025,0.0873
DDOG,2020-05-20,20,0.0552,0.65,0.0157
DDOG,2020-05-21,19,-0.087,0.3022,0.0475
DDOG,2020-05-22,20,0.2145,0.5763,0.048
DDOG,2020-05-23,20,0.0219,0.3093,0.0988
DDOG,2020-05-24,10,0.0895,0.3457,0.1518
DDOG,2020-05-25,6,0.0518,0.2191,0.1205
DDOG,2020-05-26,20,-0.0369,0.5604,0.1279
DDOG,2020-05-27,20,0.0967,0.2295,0.02
DDOG,2020-05-28,20,0.0031,0.2841,0.0954
DDOG,2020-05-29,20,-0.0651,0.4329,0.0606
DDOG,2020-05-30,5,-0.0306,0.246,0.025
DDOG,2020-05-31,10,0.1421,0.4128,0.0809
DDOG,2020-06-01,20,0.0478,0.3089,0.0911
DDOG,2020-06-02,20,0.0705,0.1466,0.047
DDOG,2020-06-03,20,0.0891,0.4277,0.0563
DDOG,2020-06-04,20,-0.0718,0.3117,-0.0414
DDOG,2020-06-05,20,-0.0395,0.1818,0.0189
DDOG,2020-06-06,4,-0.4062,0.1369,0.0762
DDOG,2020-06-07,7,0.3048,0.403,0.1409
DDOG,2020-06-08,20,0.1057,0.4107,0.0901
DDOG,2020-06-09,20,0.1563,0.345,0.0362
DDOG,2020-06-10,20,0.1306,0.3612,0.0681
DDOG,2020-06-11,20,0.0401,0.2354,0.0318
